40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:05:59
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:07:14
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:07:51
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:10:18
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:10:55
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:12:09
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:12:46
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:13:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:14:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:15:15
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:15:53
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:16:31
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:19:02
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:19:40
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:23:26
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:24:03
39.0;b8:27:eb:a3:e0:a1;2015-09-16 17:24:39
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:26:29
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:27:06
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:30:08
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:31:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:32:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:33:13
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:13:47
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:13:59
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:14:07
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:14:35
40.1;b8:27:eb:a3:e0:a1;2015-09-16 16:29:06
39.0;b8:27:eb:a3:e0:a1;2015-09-16 16:34:53
38.5;b8:27:eb:a3:e0:a1;2015-09-16 16:35:29
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:05:22
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:05:59
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:07:14
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:07:51
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:10:18
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:10:55
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:12:09
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:12:46
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:13:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:14:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:15:15
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:15:53
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:16:31
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:19:02
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:19:40
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:23:26
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:24:03
39.0;b8:27:eb:a3:e0:a1;2015-09-16 17:24:39
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:26:29
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:27:06
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:30:08
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:31:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:32:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:33:13
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:13:47
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:13:59
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:14:07
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:14:35
40.1;b8:27:eb:a3:e0:a1;2015-09-16 16:29:06
39.0;b8:27:eb:a3:e0:a1;2015-09-16 16:34:53
38.5;b8:27:eb:a3:e0:a1;2015-09-16 16:35:29
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:05:22
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:05:59
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:07:14
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:07:51
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:10:18
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:10:55
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:12:09
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:12:46
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:13:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:14:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:15:15
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:15:53
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:16:31
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:19:02
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:19:40
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:23:26
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:24:03
39.0;b8:27:eb:a3:e0:a1;2015-09-16 17:24:39
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:26:29
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:27:06
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:30:08
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:31:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:32:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:33:13
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:13:47
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:13:59
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:14:07
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:14:35
40.1;b8:27:eb:a3:e0:a1;2015-09-16 16:29:06
39.0;b8:27:eb:a3:e0:a1;2015-09-16 16:34:53
38.5;b8:27:eb:a3:e0:a1;2015-09-16 16:35:29
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:05:22
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:05:59
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:07:14
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:07:51
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:10:18
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:10:55
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:12:09
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:12:46
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:13:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:14:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:15:15
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:15:53
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:16:31
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:19:02
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:19:40
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:23:26
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:24:03
39.0;b8:27:eb:a3:e0:a1;2015-09-16 17:24:39
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:26:29
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:27:06
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:30:08
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:31:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:32:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:33:13
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:13:47
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:13:59
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:14:07
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:14:35
40.1;b8:27:eb:a3:e0:a1;2015-09-16 16:29:06
39.0;b8:27:eb:a3:e0:a1;2015-09-16 16:34:53
38.5;b8:27:eb:a3:e0:a1;2015-09-16 16:35:29
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:05:22
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:05:59
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:07:14
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:07:51
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:10:18
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:10:55
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:12:09
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:12:46
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:13:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:14:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:15:15
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:15:53
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:16:31
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:19:02
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:19:40
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:23:26
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:24:03
39.0;b8:27:eb:a3:e0:a1;2015-09-16 17:24:39
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:26:29
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:27:06
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:30:08
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:31:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:32:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:33:13
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:13:47
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:13:59
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:14:07
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:14:35
40.1;b8:27:eb:a3:e0:a1;2015-09-16 16:29:06
39.0;b8:27:eb:a3:e0:a1;2015-09-16 16:34:53
38.5;b8:27:eb:a3:e0:a1;2015-09-16 16:35:29
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:05:22
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:05:59
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:07:14
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:07:51
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:10:18
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:10:55
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:12:09
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:12:46
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:13:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:14:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:15:15
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:15:53
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:16:31
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:19:02
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:19:40
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:23:26
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:24:03
39.0;b8:27:eb:a3:e0:a1;2015-09-16 17:24:39
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:26:29
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:27:06
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:30:08
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:31:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:32:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:33:13
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:13:47
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:13:59
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:14:07
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:14:35
40.1;b8:27:eb:a3:e0:a1;2015-09-16 16:29:06
39.0;b8:27:eb:a3:e0:a1;2015-09-16 16:34:53
38.5;b8:27:eb:a3:e0:a1;2015-09-16 16:35:29
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:05:22
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:05:59
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:07:14
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:07:51
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:10:18
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:10:55
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:12:09
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:12:46
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:13:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:14:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:15:15
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:15:53
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:16:31
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:19:02
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:19:40
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:23:26
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:24:03
39.0;b8:27:eb:a3:e0:a1;2015-09-16 17:24:39
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:26:29
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:27:06
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:30:08
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:31:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:32:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:33:13
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:13:47
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:13:59
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:14:07
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:14:35
40.1;b8:27:eb:a3:e0:a1;2015-09-16 16:29:06
39.0;b8:27:eb:a3:e0:a1;2015-09-16 16:34:53
38.5;b8:27:eb:a3:e0:a1;2015-09-16 16:35:29
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:05:22
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:05:59
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:07:14
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:07:51
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:10:18
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:10:55
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:12:09
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:12:46
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:13:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:14:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:15:15
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:15:53
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:16:31
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:19:02
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:19:40
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:23:26
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:24:03
39.0;b8:27:eb:a3:e0:a1;2015-09-16 17:24:39
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:26:29
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:27:06
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:30:08
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:31:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:32:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:33:13
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:13:47
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:13:59
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:14:07
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:14:35
40.1;b8:27:eb:a3:e0:a1;2015-09-16 16:29:06
39.0;b8:27:eb:a3:e0:a1;2015-09-16 16:34:53
38.5;b8:27:eb:a3:e0:a1;2015-09-16 16:35:29
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:05:22
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:05:59
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:07:14
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:07:51
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:10:18
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:10:55
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:12:09
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:12:46
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:13:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:14:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:15:15
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:15:53
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:16:31
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:19:02
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:19:40
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:23:26
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:24:03
39.0;b8:27:eb:a3:e0:a1;2015-09-16 17:24:39
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:26:29
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:27:06
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:30:08
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:31:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:32:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:33:13
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:13:47
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:13:59
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:14:07
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:14:35
40.1;b8:27:eb:a3:e0:a1;2015-09-16 16:29:06
39.0;b8:27:eb:a3:e0:a1;2015-09-16 16:34:53
38.5;b8:27:eb:a3:e0:a1;2015-09-16 16:35:29
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:05:22
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:05:59
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:07:14
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:07:51
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:10:18
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:10:55
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:12:09
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:12:46
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:13:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:14:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:15:15
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:15:53
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:16:31
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:19:02
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:19:40
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:23:26
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:24:03
39.0;b8:27:eb:a3:e0:a1;2015-09-16 17:24:39
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:26:29
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:27:06
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:30:08
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:31:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:32:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:33:13
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:13:47
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:13:59
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:14:07
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:14:35
40.1;b8:27:eb:a3:e0:a1;2015-09-16 16:29:06
39.0;b8:27:eb:a3:e0:a1;2015-09-16 16:34:53
38.5;b8:27:eb:a3:e0:a1;2015-09-16 16:35:29
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:05:22
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:05:59
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:07:14
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:07:51
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:10:18
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:10:55
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:12:09
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:12:46
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:13:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:14:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:15:15
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:15:53
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:16:31
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:19:02
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:19:40
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:23:26
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:24:03
39.0;b8:27:eb:a3:e0:a1;2015-09-16 17:24:39
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:26:29
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:27:06
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:30:08
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:31:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:32:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:33:13
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:13:47
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:13:59
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:14:07
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:14:35
40.1;b8:27:eb:a3:e0:a1;2015-09-16 16:29:06
39.0;b8:27:eb:a3:e0:a1;2015-09-16 16:34:53
38.5;b8:27:eb:a3:e0:a1;2015-09-16 16:35:29
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:05:22
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:05:59
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:07:14
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:07:51
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:10:18
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:10:55
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:12:09
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:12:46
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:13:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:14:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:15:15
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:15:53
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:16:31
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:19:02
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:19:40
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:23:26
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:24:03
39.0;b8:27:eb:a3:e0:a1;2015-09-16 17:24:39
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:26:29
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:27:06
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:30:08
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:31:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:32:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:33:13
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:13:47
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:13:59
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:14:07
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:14:35
40.1;b8:27:eb:a3:e0:a1;2015-09-16 16:29:06
39.0;b8:27:eb:a3:e0:a1;2015-09-16 16:34:53
38.5;b8:27:eb:a3:e0:a1;2015-09-16 16:35:29
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:05:22
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:05:59
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:07:14
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:07:51
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:10:18
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:10:55
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:12:09
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:12:46
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:13:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:14:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:15:15
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:15:53
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:16:31
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:19:02
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:19:40
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:23:26
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:24:03
39.0;b8:27:eb:a3:e0:a1;2015-09-16 17:24:39
39.5;b8:27:eb:a3:e0:a1;2015-09-16 17:26:29
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:27:06
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:30:08
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:31:23
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:32:00
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:33:13
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:13:47
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:13:59
36.9;b8:27:eb:a3:e0:a1;2015-09-16 16:14:07
37.4;b8:27:eb:a3:e0:a1;2015-09-16 16:14:35
40.1;b8:27:eb:a3:e0:a1;2015-09-16 16:29:06
39.0;b8:27:eb:a3:e0:a1;2015-09-16 16:34:53
38.5;b8:27:eb:a3:e0:a1;2015-09-16 16:35:29
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:05:22
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:05:59
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:07:14
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:07:51
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:10:18
40.6;b8:27:eb:a3:e0:a1;2015-09-16 17:10:55
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:12:09
40.1;b8:27:eb:a3:e0:a1;2015-09-16 17:12:46
41.2;b8:27:eb:a3:e0:a1;2015-09-16 17:13:23
